;Date;Q-P1;Q-P2;Q-P3;Q-P4
3347;25.08.2019;6508;3249;2343;1722
3348;26.08.2019;2431;3757;3236;1720
3349;27.08.2019;5741;1351;3802;1466
3350;28.08.2019;2685;291;3208;695
3351;29.08.2019;3106;2702;3765;1245
3352;31.08.2019;1419;3917;2267;1731
3353;01.09.2019;1090;804;2065;1036
3354;02.09.2019;7202;2255;1342;1471
3355;03.09.2019;1066;524;1011;703
3356;04.09.2019;2247;2171;5977;823
3357;05.09.2019;7132;2597;3628;843
3358;06.09.2019;5763;3756;2818;463
3359;07.09.2019;255;3954;1421;1898
3360;08.09.2019;1187;2152;519;779
3361;09.09.2019;5432;2173;5482;706
3362;10.09.2019;2530;3245;2393;922
3363;11.09.2019;3911;3340;5092;1337
3364;12.09.2019;1846;3260;1063;1375
3365;13.09.2019;1917;790;2725;1415
3366;14.09.2019;3705;2035;5261;1997
3367;15.09.2019;2269;3872;4337;674
3368;16.09.2019;6818;536;4153;673
3369;17.09.2019;457;2424;3137;1321
3370;18.09.2019;6634;1125;3319;1756
3371;19.09.2019;2849;281;2374;1688
3372;20.09.2019;1068;1284;5882;795
3373;21.09.2019;2386;1514;1486;363
3374;22.09.2019;1932;2730;4734;1729
3375;23.09.2019;4302;3983;3498;1944
3376;24.09.2019;3833;2579;3320;760
3377;25.09.2019;5031;2728;2390;874
3378;26.09.2019;3360;1148;2954;1154
3379;27.09.2019;5544;683;5361;577
3380;28.09.2019;6375;3908;3885;1755
3381;29.09.2019;4633;1834;5774;1944
3382;30.09.2019;1395;1007;5144;1976
3383;31-9-2019;3195;2525;5918;1003
3384;01.10.2019;2116;3483;314;408
3385;02.10.2019;1098;643;4634;1288
3386;03.10.2019;5176;3287;5656;1821
3387;04.10.2019;1141;3761;5317;1598
3388;05.10.2019;7076;1819;2082;1251
3389;06.10.2019;4389;1355;4194;932
3390;07.10.2019;410;1492;978;847
3391;08.10.2019;4717;2939;5388;1170
3392;09.10.2019;6087;3306;1730;928
3393;10.10.2019;6507;1283;2320;572
3394;11.10.2019;6211;1507;4339;1776
3395;12.10.2019;7848;3642;829;1945
3396;13.10.2019;4063;1986;5245;1241
3397;14.10.2019;7333;1351;2051;890
3398;15.10.2019;4620;549;5736;1370
3399;16.10.2019;508;2805;3639;1369
3400;17.10.2019;4983;3290;959;1665
3401;18.10.2019;2032;3376;5671;515
3402;19.10.2019;5900;2477;895;910
3403;20.10.2019;6176;550;2104;989
3404;21.10.2019;6689;562;2571;1134
3405;22.10.2019;3827;1284;4629;1949
3406;23.10.2019;5271;1600;1246;1247
3407;24.10.2019;1438;2008;3850;1296
3408;25.10.2019;697;3471;3092;1443
3409;26.10.2019;1249;2174;968;1233
3410;27.10.2019;2472;1498;4490;793
3411;28.10.2019;7670;1811;4128;1290
3412;29.10.2019;7164;926;3622;1200
3413;30.10.2019;1195;1124;2487;673
3414;01.11.2019;3147;354;3794;373
3415;02.11.2019;1742;3815;1543;1939
3416;03.11.2019;3680;1810;956;1908
3417;04.11.2019;5459;3566;1918;1128
3418;05.11.2019;4228;1192;721;1339
3419;06.11.2019;4999;2043;2293;1023
3420;07.11.2019;3611;3943;5419;1808
3421;08.11.2019;1918;3539;1269;319
3422;09.11.2019;4386;2125;721;1583
3423;10.11.2019;7790;460;850;1338
3424;11.11.2019;427;2807;4269;1887
3425;12.11.2019;4515;3173;3931;1486
3426;13.11.2019;5929;3445;275;1837
3427;14.11.2019;5420;2971;4077;1160
3428;15.11.2019;4808;2003;5447;1919
3429;16.11.2019;4408;2280;601;258
3430;17.11.2019;2170;3645;1871;1544
3431;18.11.2019;7059;3917;1865;1911
3432;19.11.2019;1071;975;4891;1348
3433;20.11.2019;6707;706;3463;823
3434;21.11.2019;3379;3278;2758;1730
3435;22.11.2019;4018;3694;928;1987
3436;23.11.2019;1785;853;5776;689
3437;24.11.2019;7114;1300;5349;1763
3438;25.11.2019;2191;1308;296;1084
3439;26.11.2019;3234;2858;3829;1399
3440;27.11.2019;3747;3809;3543;866
3441;28.11.2019;1083;1358;2496;1976
3442;29.11.2019;6734;2740;4734;402
3443;30.11.2019;2581;1973;4569;762
3444;31-11-2019;2660;2674;2732;934
3445;01.12.2019;5301;2006;2964;909
3446;02.12.2019;2243;2171;1062;549
3447;03.12.2019;3294;252;5139;498
3448;04.12.2019;3440;1689;5387;1840
3449;05.12.2019;6473;3932;4552;711
3450;06.12.2019;2084;2593;4904;635
3451;07.12.2019;3537;3956;1734;1507
3452;08.12.2019;5910;1224;5705;1473
3453;09.12.2019;7202;2162;2483;825
3454;10.12.2019;6606;2073;768;357
3455;11.12.2019;1907;1854;5297;1300
3456;12.12.2019;3805;2837;2725;1202
3457;13.12.2019;5068;543;995;1467
3458;14.12.2019;7709;1270;3467;1942
3459;15.12.2019;3220;3652;4613;1206
3460;16.12.2019;7075;1340;3841;1435
3461;17.12.2019;1620;2963;3120;1452
3462;18.12.2019;1134;934;1262;754
3463;19.12.2019;6986;412;5179;871
3464;20.12.2019;7652;1485;2661;899
3465;21.12.2019;5308;3408;2721;1262
3466;22.12.2019;2579;874;1721;1430
3467;23.12.2019;643;3448;5912;1991
3468;24.12.2019;6087;3459;681;1568
3469;25.12.2019;4155;972;2188;308
3470;26.12.2019;3504;1416;316;404
3471;27.12.2019;5463;2579;1087;1728
3472;28.12.2019;1524;2475;815;882
3473;29.12.2019;1833;502;4087;1249
3474;30.12.2019;2749;3718;5518;854
3475;01.01.2020;2498;1079;2247;1529
3476;02.01.2020;2434;3491;5493;1418
3477;03.01.2020;5435;2164;3695;1589
3478;04.01.2020;4814;3877;3505;837
3479;05.01.2020;7001;1635;2654;404
3480;06.01.2020;1770;1713;1131;1013
3481;07.01.2020;2703;2244;5962;306
3482;08.01.2020;7443;1892;5944;1668
3483;09.01.2020;7778;2210;1810;1321
3484;10.01.2020;3383;3487;4651;377
3485;11.01.2020;2107;2175;5681;526
3486;12.01.2020;2895;1836;5545;1736
3487;13.01.2020;452;712;3102;1568
3488;14.01.2020;3093;3147;3389;1937
3489;15.01.2020;6286;3640;3703;1148
3490;16.01.2020;1061;3803;4851;1657
3491;17.01.2020;6606;3959;5693;1732
3492;18.01.2020;3888;1576;893;949
3493;19.01.2020;704;2525;675;1524
3494;20.01.2020;4506;2345;1354;1671
3495;21.01.2020;455;742;5525;1078
3496;22.01.2020;6780;2331;2966;709
3497;23.01.2020;1953;1543;2207;557
3498;24.01.2020;1913;1001;589;1115
3499;25.01.2020;6606;3458;4380;1967
3500;26.01.2020;1093;1118;5493;1783
3501;27.01.2020;1577;508;342;1614
3502;28.01.2020;1239;1393;5235;914
3503;29.01.2020;1121;2911;4972;1878
3504;30.01.2020;2832;674;889;942
3505;31.01.2020;5632;3152;1933;1873
3506;01.02.2020;2619;382;5921;1634
3507;02.02.2020;6938;1372;4973;1472
3508;03.02.2020;494;3290;1361;478
3509;04.02.2020;4816;979;4012;965
3510;05.02.2020;3047;3854;635;1858
3511;06.02.2020;3879;2828;3154;1004
3512;07.02.2020;1895;331;5348;1283
3513;08.02.2020;6725;3720;5329;1780
3514;09.02.2020;5009;2752;3296;980
3515;10.02.2020;1723;3258;1305;480
3516;11.02.2020;1172;1773;1394;1411
3517;12.02.2020;756;434;3832;485
3518;13.02.2020;7929;2606;4751;604
3519;14.02.2020;619;1237;259;1688
3520;15.02.2020;6967;886;5574;1924
3521;16.02.2020;3504;1709;4491;1251
3522;17.02.2020;5156;2546;1817;1564
3523;18.02.2020;4117;2417;5422;1286
3524;19.02.2020;5746;2558;3745;396
3525;20.02.2020;1270;889;885;274
3526;21.02.2020;5674;3189;3908;790
3527;22.02.2020;401;390;2803;1736
3528;23.02.2020;6331;2827;3729;1512
3529;24.02.2020;1292;1671;509;1917
3530;25.02.2020;4015;3424;4469;1327
3531;26.02.2020;4900;357;3847;853
3532;27.02.2020;5431;1357;628;1174
3533;01.03.2020;5057;483;4923;1214
3534;02.03.2020;5879;2713;4782;441
3535;03.03.2020;2149;2217;1400;1740
3536;04.03.2020;5435;3334;3866;822
3537;05.03.2020;5942;2524;5800;1611
3538;06.03.2020;4756;3370;2475;1131
3539;07.03.2020;4536;2333;4023;712
3540;08.03.2020;2259;2752;902;1338
3541;09.03.2020;6834;2615;670;1768
3542;10.03.2020;4565;3484;3075;860
3543;11.03.2020;551;1257;990;272
3544;12.03.2020;4901;1452;3896;1986
3545;13.03.2020;5877;3652;474;1921
3546;14.03.2020;6583;3067;4852;1033
3547;15.03.2020;4215;2820;3701;1821
3548;16.03.2020;5698;1300;5846;1415
3549;17.03.2020;6546;1356;3042;991
3550;18.03.2020;2397;3264;2155;1376
3551;19.03.2020;6227;3199;3757;1873
3552;20.03.2020;5843;723;2891;1811
3553;21.03.2020;5939;3283;1057;1000
3554;22.03.2020;2149;2977;3830;1951
3555;23.03.2020;830;1476;2397;988
3556;24.03.2020;3369;2113;5638;298
3557;25.03.2020;562;252;2253;1353
3558;26.03.2020;2890;1953;3793;387
3559;27.03.2020;3482;2856;2013;1166
3560;28.03.2020;5249;2041;3579;1123
3561;29.03.2020;6818;3562;3150;492
3562;30.03.2020;4073;3135;3761;1381
3563;31.03.2020;2045;3308;5141;572
3564;01.04.2020;3083;360;3675;1634
3565;02.04.2020;2255;3140;5490;681
3566;03.04.2020;5263;3276;4227;1834
3567;04.04.2020;671;513;5396;655
3568;05.04.2020;6298;1831;4908;1788
3569;06.04.2020;7463;3772;4952;1253
3570;07.04.2020;1427;2026;4561;1087
3571;08.04.2020;1998;2878;5085;1013
3572;09.04.2020;471;2196;3111;1589
3573;10.04.2020;7131;837;5763;1900
3574;11.04.2020;4706;1108;3126;1174
3575;12.04.2020;7478;3588;2513;503
3576;13.04.2020;2106;705;389;1826
3577;14.04.2020;1420;3558;2410;1412
3578;15.04.2020;6254;1698;2974;1881
3579;16.04.2020;5922;652;3304;892
3580;17.04.2020;361;1444;4276;1555
3581;18.04.2020;1368;1388;3156;1366
3582;19.04.2020;4458;1465;3442;674
3583;20.04.2020;7402;409;5613;844
3584;21.04.2020;4245;1637;2674;807
3585;22.04.2020;3403;846;4319;1598
3586;23.04.2020;4645;3174;3706;415
3587;24.04.2020;4015;3412;1557;1875
3588;25.04.2020;3137;2329;4849;564
3589;26.04.2020;7282;1620;4748;1109
3590;27.04.2020;3535;637;1523;494
3591;28.04.2020;2801;3690;2208;1588
3592;29.04.2020;2095;2268;2496;1614
3593;30.04.2020;507;1577;5922;1640
3594;01.05.2020;579;992;4381;1318
3595;02.05.2020;5498;3216;4058;1568
3596;03.05.2020;6344;550;3151;679
3597;04.05.2020;4699;700;2335;544
3598;05.05.2020;1034;1321;1440;1865
3599;06.05.2020;5082;571;5740;1320
3600;07.05.2020;6505;1204;543;993
3601;08.05.2020;6307;720;4512;714
3602;09.05.2020;270;1084;5517;1139
3603;10.05.2020;3719;2498;1328;1852
3604;11.05.2020;7152;2351;5906;969
3605;12.05.2020;2432;1374;485;1237
3606;13.05.2020;723;606;1507;619
3607;14.05.2020;7232;3967;3646;288
3608;15.05.2020;5437;1937;2857;1432
3609;16.05.2020;639;1059;4478;1029
3610;17.05.2020;6128;2990;1130;1087
3611;18.05.2020;3964;749;5617;485
3612;19.05.2020;4445;2541;5268;431
3613;20.05.2020;1118;3278;2032;1187
3614;21.05.2020;1535;1980;5919;1843
3615;22.05.2020;2941;3361;597;1785
3616;23.05.2020;559;1204;2591;947
3617;24.05.2020;6802;1033;3736;763
3618;25.05.2020;6869;2254;354;1311
3619;26.05.2020;274;1328;3849;1989
3620;27.05.2020;2453;1709;5725;1773
3621;28.05.2020;3095;3337;1124;1094
3622;29.05.2020;4998;878;3286;1329
3623;30.05.2020;636;812;5787;1930
3624;31.05.2020;7869;279;1365;1404
3625;01.06.2020;898;2300;2217;1852
3626;02.06.2020;7117;1020;2043;1372
3627;03.06.2020;5631;2505;4146;1764
3628;04.06.2020;6871;2159;5246;851
3629;05.06.2020;6182;411;900;813
3630;06.06.2020;7236;3753;825;941
3631;07.06.2020;3588;561;5425;1013
3632;08.06.2020;6745;3781;359;760
3633;09.06.2020;6072;3920;4722;1517
3634;10.06.2020;2335;2035;3490;1459
3635;11.06.2020;2590;2344;3338;1697
3636;12.06.2020;1270;3585;4562;899
3637;13.06.2020;385;2601;2794;1475
3638;14.06.2020;6035;1017;5160;941
3639;15.06.2020;5326;2046;3202;858
3640;16.06.2020;7207;2186;4524;1452
3641;17.06.2020;7923;1589;5022;1160
3642;18.06.2020;628;2018;4204;479
3643;19.06.2020;6505;2674;5317;578
3644;20.06.2020;2505;1090;359;1231
3645;21.06.2020;5924;2278;5172;1319
3646;22.06.2020;1421;3568;4397;665
3647;23.06.2020;5767;1968;4435;1050
3648;24.06.2020;4881;708;2967;1401
3649;25.06.2020;1545;1665;1433;1600
3650;26.06.2020;7321;2166;5225;593
3651;27.06.2020;652;3539;1532;1818
3652;28.06.2020;6251;3113;912;1009
3653;29.06.2020;4987;689;3240;881
3654;30.06.2020;5955;2477;1287;839
3655;01.07.2020;7042;2218;5075;1747
3656;02.07.2020;6755;2313;402;1306
3657;03.07.2020;5274;2196;5300;464
3658;04.07.2020;2838;3126;3597;1855
3659;05.07.2020;1112;3982;2041;1649
3660;06.07.2020;931;1602;3894;534
3661;07.07.2020;1619;984;2569;509
3662;08.07.2020;4730;3567;1660;468
3663;09.07.2020;5826;1949;1695;947
3664;10.07.2020;5757;3956;3032;489
3665;11.07.2020;1740;1954;2232;1070
3666;12.07.2020;6091;2022;5161;1536
3667;13.07.2020;2916;2414;1553;1352
3668;14.07.2020;1738;1090;3726;1167
3669;15.07.2020;6666;3936;5854;1631
3670;16.07.2020;5642;3675;5798;1722
3671;17.07.2020;2254;1742;5445;1436
3672;18.07.2020;6410;3537;2997;1426
3673;19.07.2020;2587;1595;3026;1796
3674;20.07.2020;2757;1859;4866;909
3675;21.07.2020;5099;2948;2316;413
3676;22.07.2020;3559;3907;2381;1671
3677;23.07.2020;2261;1094;2609;863
3678;24.07.2020;6566;1825;1842;1471
3679;25.07.2020;4786;2858;1650;1965
3680;26.07.2020;2090;265;5799;1648
3681;27.07.2020;1470;1850;937;1545
3682;28.07.2020;5300;583;1663;875
3683;29.07.2020;7852;2253;4396;1006
3684;30.07.2020;7631;691;4155;989
3685;31.07.2020;4207;3750;3322;1958
3686;01.08.2020;7352;3721;993;312
3687;02.08.2020;837;2214;5267;601
3688;03.08.2020;6488;1670;1027;650
3689;04.08.2020;4960;917;4498;897
3690;05.08.2020;7615;3900;3950;465
3691;06.08.2020;6114;3912;1765;1400
3692;07.08.2020;5640;3427;2042;967
3693;08.08.2020;5592;3163;5337;896
3694;09.08.2020;4900;2654;526;1236
3695;10.08.2020;5291;2556;890;897
3696;11.08.2020;390;2360;1752;1962
3697;12.08.2020;5064;2230;3767;1737
3698;13.08.2020;6461;1235;3544;807
3699;14.08.2020;4515;3717;1850;1181
3700;15.08.2020;4647;2627;2782;1311
3701;16.08.2020;1717;3350;3591;905
3702;17.08.2020;1150;3698;5637;1039
3703;18.08.2020;7607;1719;3693;1170
3704;19.08.2020;467;460;2381;388
3705;20.08.2020;7946;3462;2743;1385
3706;21.08.2020;5754;3373;1344;253
3707;22.08.2020;2437;299;803;481
3708;23.08.2020;4555;3442;3065;1166
3709;24.08.2020;2551;1380;2813;1095
3710;25.08.2020;6047;3509;3053;1671
3711;26.08.2020;2857;1069;556;610
3712;27.08.2020;5214;1215;392;1566
3713;28.08.2020;4554;2852;4793;1444
3714;29.08.2020;1343;1513;5173;1474
3715;31.08.2020;2698;1099;2721;392
3716;01.09.2020;7579;2422;3132;676
3717;02.09.2020;3884;2801;5577;724
3718;03.09.2020;1154;3376;2422;1567
3719;04.09.2020;3959;296;2247;1317
3720;05.09.2020;1353;3066;4202;350
3721;06.09.2020;3085;2323;768;1164
3722;07.09.2020;2922;1978;2684;1737
3723;08.09.2020;7827;1586;1152;1924
3724;09.09.2020;4827;937;1874;676
3725;10.09.2020;5596;1247;773;1207
3726;11.09.2020;1675;1849;289;646
3727;12.09.2020;7690;3351;4785;473
3728;13.09.2020;5645;902;3472;1742
3729;14.09.2020;3117;809;313;999
3730;15.09.2020;1666;873;5089;749
3731;16.09.2020;7649;1336;4958;465
3732;17.09.2020;6262;725;4690;890
3733;18.09.2020;6203;346;4179;1150
3734;19.09.2020;2086;1550;4647;863
3735;20.09.2020;2186;2591;906;1458
3736;21.09.2020;6347;3865;3217;1497
3737;22.09.2020;3747;2055;5525;895
3738;23.09.2020;7282;3770;2963;581
3739;24.09.2020;5963;430;1213;659
3740;25.09.2020;5527;2619;3145;1998
3741;26.09.2020;6030;2798;5429;1666
3742;27.09.2020;7841;2658;4542;1550
3743;28.09.2020;7065;1287;1520;530
3744;29.09.2020;4889;3031;5878;685
3745;30.09.2020;3682;1970;1838;1388
3746;31-9-2020;4713;1227;4065;403
3747;01.10.2020;4441;2584;634;1815
3748;02.10.2020;7802;980;4616;888
3749;03.10.2020;7036;2501;690;403
3750;04.10.2020;7755;3291;1601;1135
3751;05.10.2020;1601;3098;991;1709
3752;06.10.2020;3112;1448;1541;1841
3753;07.10.2020;496;2097;4944;1564
3754;08.10.2020;5235;3811;1159;722
3755;09.10.2020;3145;3084;5770;457
3756;10.10.2020;6237;3825;5228;1670
3757;11.10.2020;712;3867;1419;506
3758;12.10.2020;3907;2331;5202;958
3759;13.10.2020;5120;3815;5191;1211
3760;14.10.2020;6996;1801;464;955
3761;15.10.2020;605;807;3010;259
3762;16.10.2020;4856;2000;3110;1352
3763;17.10.2020;4509;498;1618;1733
3764;18.10.2020;6396;3686;320;1433
3765;19.10.2020;7136;1961;274;696
3766;20.10.2020;4348;3609;5393;1590
3767;21.10.2020;5888;1707;5456;1086
3768;22.10.2020;3292;810;2741;485
3769;23.10.2020;6847;1177;479;1605
3770;24.10.2020;365;2103;4876;1388
3771;25.10.2020;1419;326;264;1598
3772;26.10.2020;7209;2924;2261;1299
3773;27.10.2020;6037;3591;348;264
3774;28.10.2020;3362;2786;4181;379
3775;29.10.2020;5381;535;5698;909
3776;30.10.2020;7129;3311;1137;290
3777;01.11.2020;958;2401;3079;1648
3778;02.11.2020;1921;1060;5531;1589
3779;03.11.2020;4279;610;3364;1255
3780;04.11.2020;7296;1431;2995;476
3781;05.11.2020;2017;823;5718;1022
3782;06.11.2020;7145;3416;5505;1549
3783;07.11.2020;3821;1785;4905;697
3784;08.11.2020;5396;3520;3853;1661
3785;09.11.2020;3864;1983;5816;624
3786;10.11.2020;4445;937;3825;1490
3787;11.11.2020;2510;3649;1747;520
3788;12.11.2020;5560;1410;446;1124
3789;13.11.2020;958;2661;3865;1303
3790;14.11.2020;1716;2307;5406;1128
3791;15.11.2020;1738;1585;1653;1667
3792;16.11.2020;4307;2618;3721;530
3793;17.11.2020;4446;3998;4091;1442
3794;18.11.2020;7111;2251;4797;807
3795;19.11.2020;2874;3620;5719;1692
3796;20.11.2020;4868;3341;2526;252
3797;21.11.2020;1320;1162;4383;884
3798;22.11.2020;5184;2360;2742;795
3799;23.11.2020;6744;2952;4929;1294
3800;24.11.2020;6153;3657;3434;1413
3801;25.11.2020;5795;3104;2077;1925
3802;26.11.2020;7634;605;922;1793
3803;27.11.2020;3802;281;4224;919
3804;28.11.2020;1596;3661;3359;1230
3805;29.11.2020;6117;1687;3922;1796
3806;30.11.2020;2881;3587;3835;1705
3807;31-11-2020;870;3463;798;851
3808;01.12.2020;1801;1566;4417;873
3809;02.12.2020;5221;571;1193;1568
3810;03.12.2020;3047;1536;4381;560
3811;04.12.2020;2359;2664;3094;308
3812;05.12.2020;6147;2254;5331;1063
3813;06.12.2020;4942;1423;3560;1796
3814;07.12.2020;4213;483;5042;1896
3815;08.12.2020;362;1683;2903;1747
3816;09.12.2020;7820;3430;3536;641
3817;10.12.2020;3194;3469;2404;1140
3818;11.12.2020;3244;2839;1516;1556
3819;12.12.2020;6576;387;4468;408
3820;13.12.2020;2074;1198;2709;1529
3821;14.12.2020;1656;1677;5986;353
3822;15.12.2020;5602;1622;1820;1902
3823;16.12.2020;890;2412;3227;1313
3824;17.12.2020;4242;1894;1224;1840
3825;18.12.2020;4600;2633;1986;672
3826;19.12.2020;2450;2247;5721;690
3827;20.12.2020;5617;2423;5647;716
3828;21.12.2020;5184;2472;3065;702
3829;22.12.2020;5211;1577;786;544
3830;23.12.2020;1483;2098;5032;354
3831;24.12.2020;1806;1756;3017;476
3832;25.12.2020;4031;626;1375;842
3833;26.12.2020;1355;963;2433;1615
3834;27.12.2020;2500;3848;5723;1540
3835;28.12.2020;4098;1004;2003;894
3836;29.12.2020;5148;3619;751;1474
3837;30.12.2020;1634;3170;759;1368
3838;01.01.2021;7693;2394;2384;1367
3839;02.01.2021;5418;1294;1071;1492
3840;03.01.2021;6718;649;4878;1380
3841;04.01.2021;6964;1122;2730;428
3842;05.01.2021;3963;1848;1563;944
3843;06.01.2021;4556;3793;1381;1221
3844;07.01.2021;1247;2379;4995;1235
3845;08.01.2021;4669;1548;1938;503
3846;09.01.2021;2986;2894;2037;1082
3847;10.01.2021;4632;2987;3407;1572
3848;11.01.2021;7553;2369;310;1118
3849;12.01.2021;5754;3963;844;1934
3850;13.01.2021;5283;3675;4237;436
3851;14.01.2021;4217;3256;4747;1263
3852;15.01.2021;6688;2608;808;1694
3853;16.01.2021;3807;1665;2999;1437
3854;17.01.2021;1995;1424;5381;557
3855;18.01.2021;6009;3432;2070;257
3856;19.01.2021;595;1001;4716;772
3857;20.01.2021;7882;787;5395;673
3858;21.01.2021;833;2112;5711;1209
3859;22.01.2021;7528;3921;1529;1761
3860;23.01.2021;6128;3464;1937;933
3861;24.01.2021;6233;1254;4387;590
3862;25.01.2021;7380;3367;4512;1316
3863;26.01.2021;1637;3415;2765;1322
3864;27.01.2021;2627;2433;3133;1893
3865;28.01.2021;1266;2913;2770;922
3866;29.01.2021;5798;1539;1347;763
3867;30.01.2021;5245;596;4953;1972
3868;31.01.2021;3081;2860;2552;1040
3869;01.02.2021;5727;1109;3335;668
3870;02.02.2021;7645;1647;3906;1955
3871;03.02.2021;7339;758;3099;1508
3872;04.02.2021;3565;2252;4126;1492
3873;05.02.2021;7432;2893;3703;524
3874;06.02.2021;7050;1125;3991;787
3875;07.02.2021;6919;2330;1612;1601
3876;08.02.2021;7221;2998;1423;1903
3877;09.02.2021;1700;646;4424;1365
3878;10.02.2021;1820;2744;3846;1659
3879;11.02.2021;3676;3994;4044;879
3880;12.02.2021;1733;2741;388;559
3881;13.02.2021;6438;968;3659;252
3882;14.02.2021;6743;3597;2822;1464
3883;15.02.2021;4139;752;5607;841
3884;16.02.2021;453;2527;1189;467
3885;17.02.2021;1566;1761;1935;793
3886;18.02.2021;4837;3499;5086;1508
3887;19.02.2021;6576;878;2027;607
3888;20.02.2021;2209;2250;2689;1186
3889;21.02.2021;939;417;629;733
3890;22.02.2021;904;936;4102;404
3891;23.02.2021;674;2085;2390;1695
3892;24.02.2021;6986;2205;4320;714
3893;25.02.2021;6808;2814;3245;1276
3894;26.02.2021;653;1821;2376;768
3895;27.02.2021;576;3888;4530;980
3896;28.02.2021;3846;1599;5385;598
3897;01.03.2021;6711;2440;2164;1419
3898;02.03.2021;7665;3849;3558;529
3899;03.03.2021;3107;2962;5050;1212
3900;04.03.2021;7507;2803;3428;1861
3901;05.03.2021;5462;1354;5784;747
3902;06.03.2021;4327;2073;5252;1284
3903;07.03.2021;6081;3706;2548;660
3904;08.03.2021;6451;3569;2625;1910
3905;09.03.2021;7178;3653;5148;1282
3906;10.03.2021;2018;1977;2161;296
3907;11.03.2021;6640;1317;1375;1024
3908;12.03.2021;5987;2354;491;602
3909;13.03.2021;4931;839;2525;487
3910;14.03.2021;6561;1048;308;1656
3911;15.03.2021;1595;2299;573;1509
3912;16.03.2021;7369;3382;1884;896
3913;17.03.2021;1059;318;2336;1072
3914;18.03.2021;3968;1674;5722;313
3915;19.03.2021;5601;2733;701;458
3916;20.03.2021;3670;860;3689;1917
3917;21.03.2021;5793;2182;5353;1422
3918;22.03.2021;4826;3562;4222;1623
3919;23.03.2021;2250;262;2376;755
3920;24.03.2021;5194;3241;4858;1467
3921;25.03.2021;4960;3752;1804;1447
3922;26.03.2021;2957;2750;3399;900
3923;27.03.2021;673;3237;5089;582
3924;28.03.2021;1688;934;1769;397
3925;29.03.2021;5564;630;3498;934
3926;30.03.2021;1095;2303;492;1513
3927;31.03.2021;1995;391;4812;1850
3928;01.04.2021;6594;887;331;261
3929;02.04.2021;6845;3125;502;1445
3930;03.04.2021;3209;2691;5723;750
3931;04.04.2021;554;535;5484;1830
3932;05.04.2021;5977;791;1307;1739
3933;06.04.2021;3247;1725;3809;1157
3934;07.04.2021;4916;3059;4456;836
3935;08.04.2021;7692;777;355;763
3936;09.04.2021;1120;3834;4324;1774
3937;10.04.2021;7385;3873;5916;1934
3938;11.04.2021;5336;1764;1168;1855
3939;12.04.2021;3962;829;4266;1181
3940;13.04.2021;7125;3465;3281;1569
3941;14.04.2021;7075;1990;380;1859
3942;15.04.2021;3746;3755;2969;1532
3943;16.04.2021;4046;2031;3164;1558
3944;17.04.2021;6139;2971;4538;279
3945;18.04.2021;5193;3791;5368;1877
3946;19.04.2021;7962;3111;3655;571
3947;20.04.2021;3631;2811;2311;1993
3948;21.04.2021;6135;3159;4338;1901
3949;22.04.2021;7742;261;796;1053
3950;23.04.2021;5455;1218;3558;1467
3951;24.04.2021;5790;2402;2995;1921
3952;25.04.2021;392;3495;4715;919
3953;26.04.2021;4447;413;651;1445
3954;27.04.2021;2818;3206;3708;1977
3955;28.04.2021;4937;3247;3996;1423
3956;29.04.2021;3949;1599;1702;1064
3957;30.04.2021;4394;408;1712;251
3958;01.05.2021;5962;1142;5961;1533
3959;02.05.2021;2281;2435;2161;1817
3960;03.05.2021;5150;3857;3961;1775
3961;04.05.2021;3843;3971;4283;1349
3962;05.05.2021;7305;1307;4243;1448
3963;06.05.2021;2427;3537;2754;1731
3964;07.05.2021;4072;2362;3734;1116
3965;08.05.2021;558;770;1500;631
3966;09.05.2021;1087;691;643;414
3967;10.05.2021;627;1589;1047;925
3968;11.05.2021;906;486;4076;1127
3969;12.05.2021;5812;1891;4420;838
3970;13.05.2021;6140;1649;2565;571
3971;14.05.2021;4378;3820;3085;713
3972;15.05.2021;802;2412;3924;562
3973;16.05.2021;6074;837;3981;257
3974;17.05.2021;5361;2903;2019;252
3975;18.05.2021;4594;985;5566;1842
3976;19.05.2021;6212;3698;5442;785
3977;20.05.2021;4417;2355;571;1346
3978;21.05.2021;7480;2007;1942;1169
3979;22.05.2021;5341;1362;5238;1518
3980;23.05.2021;3489;3994;5950;1733
3981;24.05.2021;649;1999;4932;1432
3982;25.05.2021;6717;1049;1206;803
3983;26.05.2021;1075;1583;4431;1313
3984;27.05.2021;4408;3972;3119;809
3985;28.05.2021;6483;2365;2985;883
3986;29.05.2021;696;1160;846;1512
3987;30.05.2021;1388;3197;5645;1882
3988;31.05.2021;2620;377;875;284
3989;01.06.2021;2671;1459;1980;1379
3990;02.06.2021;3928;2781;5530;710
3991;03.06.2021;2863;1953;2039;1348
3992;04.06.2021;7312;3933;705;807
3993;05.06.2021;2034;1924;3734;833
3994;06.06.2021;3141;398;5894;1621
3995;07.06.2021;4967;3083;5750;489
3996;08.06.2021;7176;2522;436;746
3997;09.06.2021;1151;887;5769;1476
3998;10.06.2021;3673;503;5428;1507
3999;11.06.2021;571;1506;3592;1344
4000;12.06.2021;1364;3397;3660;535
4001;13.06.2021;5898;1997;1910;1165
4002;14.06.2021;6842;1089;3250;1231
4003;15.06.2021;5073;342;4698;1119
4004;16.06.2021;1280;3876;4375;600
4005;17.06.2021;7859;1278;2422;1783
4006;18.06.2021;5572;3694;619;391
